[Header]
; Copyright (c) 2003-2013, Quantum Design, Inc. All rights reserved.
FILEOPENTIME, 1711665277.201679, 03/28/2024, 15:34:37 PM
BYAPP, MultiVuDataFile Python class
TITLE, Hallbar data
DATATYPE, COMMENT,1
DATATYPE, TIME,2
TIMEMODE, SECONDS, RELATIVE
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
[Data]
"Comment","Time Stamp (sec)","Time","Temperature","Field","Chamber Status","Resistance"
,1711666663.919907,196,5.0,-45302.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666665.151364,197,5.0,-45278.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666666.372322,198,5.0,-45254.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666667.593913,199,5.0,-45230.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666668.814498,200,5.0,-45206.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666670.050178,201,5.0,-45182.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666671.271944,202,5.0,-45158.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666672.493712,203,5.0,-45134.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666673.732437,204,5.0,-45110.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666674.95021,205,5.0,-45086.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666676.171207,206,5.0,-45062.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666677.39131,207,5.0,-45038.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666678.61303,208,5.0,-45014.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666679.835768,209,5.0,-44990.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666681.057225,210,5.0,-44966.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666682.290967,211,5.0,-44942.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666683.511162,212,5.0,-44918.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666684.733891,213,5.0,-44894.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666685.967792,214,5.0,-44870.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666687.189561,215,5.0,-44846.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666688.409266,216,5.0,-44822.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666689.62997,217,5.0,-44798.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666690.863715,218,5.0,-44774.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666692.085471,219,5.0,-44750.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666693.309197,220,5.0,-44726.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666694.543932,221,5.0,-44702.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666695.76769,222,5.0,-44678.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666697.002167,223,5.0,-44654.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666698.236026,224,5.0,-44630.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666699.459,225,5.0,-44606.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666700.680117,226,5.0,-44582.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666701.901522,227,5.0,-44558.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666703.121347,228,5.0,-44534.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666704.356404,229,5.0,-44510.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666705.589141,230,5.0,-44486.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666706.808913,231,5.0,-44462.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666708.029711,232,5.0,-44438.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666709.252443,233,5.0,-44414.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666710.486147,234,5.0,-44390.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666711.708963,235,5.0,-44366.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666712.949169,236,5.0,-44342.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666714.175279,237,5.0,-44318.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666715.41041,238,5.0,-44294.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666716.629245,239,5.0,-44270.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666717.85002,240,5.0,-44246.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666719.07485,241,5.0,-44222.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666720.294658,242,5.0,-44198.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666721.516437,243,5.0,-44174.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666722.738182,244,5.0,-44150.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666723.972912,245,5.0,-44126.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666725.207663,246,5.0,-44102.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666726.427431,247,5.0,-44078.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666727.649138,248,5.0,-44054.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666728.88397,249,5.0,-44030.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666730.119082,250,5.0,-44006.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666731.340903,251,5.0,-43982.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666732.561698,252,5.0,-43958.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666733.782604,253,5.0,-43934.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666735.003539,254,5.0,-43910.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666736.238236,255,5.0,-43886.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666737.457973,256,5.0,-43862.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666738.681737,257,5.0,-43838.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666739.902788,258,5.0,-43814.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666741.124931,259,5.0,-43790.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666742.346694,260,5.0,-43766.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666743.568468,261,5.0,-43742.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666744.803646,262,5.0,-43718.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666746.036413,263,5.0,-43694.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666747.272952,264,5.0,-43670.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666748.495692,265,5.0,-43646.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666749.717398,266,5.0,-43622.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666750.937134,267,5.0,-43598.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666752.159864,268,5.0,-43574.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666753.394565,269,5.0,-43550.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666754.619294,270,5.0,-43526.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666755.854,271,5.0,-43502.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666757.078914,272,5.0,-43478.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666758.313616,273,5.0,-43454.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666759.53384,274,5.0,-43430.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666760.7578,275,5.0,-43406.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666761.9921,276,5.0,-43382.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666763.224671,277,5.0,-43358.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666764.444407,278,5.0,-43334.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666765.666144,279,5.0,-43310.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666766.888131,280,5.0,-43286.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666768.10816,281,5.0,-43262.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666769.328868,282,5.0,-43238.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666770.551896,283,5.0,-43214.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666771.774595,284,5.0,-43190.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666772.997324,285,5.0,-43166.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666774.231218,286,5.0,-43142.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666775.466988,287,5.0,-43118.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666776.68662,288,5.0,-43094.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666777.923353,289,5.0,-43070.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666779.141004,290,5.0,-43046.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666780.362764,291,5.0,-43022.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666781.583697,292,5.0,-42998.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666782.805496,293,5.0,-42974.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666784.025405,294,5.0,-42950.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666785.248204,295,5.0,-42926.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666786.468973,296,5.0,-42902.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666787.691705,297,5.0,-42878.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666788.913443,298,5.0,-42854.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666790.147446,299,5.0,-42830.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666791.369178,300,5.0,-42806.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666792.604557,301,5.0,-42782.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666793.828399,302,5.0,-42758.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666795.063342,303,5.0,-42734.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666796.283002,304,5.0,-42710.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666797.508791,305,5.0,-42686.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666798.729935,306,5.0,-42662.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666799.963828,307,5.0,-42638.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666801.18567,308,5.0,-42614.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666802.417374,309,5.0,-42590.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666803.638124,310,5.0,-42566.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666804.873822,311,5.0,-42542.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666806.107463,312,5.0,-42518.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666807.332205,313,5.0,-42488.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666808.567882,314,5.0,-42464.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666809.801587,315,5.0,-42440.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666811.022356,316,5.0,-42416.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666812.244091,317,5.0,-42392.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666813.466839,318,5.0,-42368.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666814.68563,319,5.0,-42344.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666815.908392,320,5.0,-42320.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666817.143063,321,5.0,-42296.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666818.377844,322,5.0,-42272.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666819.612577,323,5.0,-42248.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666820.834347,324,5.0,-42224.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666822.057106,325,5.0,-42200.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666823.290869,326,5.0,-42176.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666824.525792,327,5.0,-42152.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666825.746966,328,5.0,-42128.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666826.966779,329,5.0,-42104.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666828.190799,330,5.0,-42080.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666829.420053,331,5.0,-42056.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666830.645774,332,5.0,-42032.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666831.869504,333,5.0,-42008.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666833.090242,334,5.0,-41984.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666834.314102,335,5.0,-41960.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666835.548811,336,5.0,-41936.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666836.783907,337,5.0,-41912.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666838.003681,338,5.0,-41888.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666839.225416,339,5.0,-41864.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666840.451265,340,5.0,-41840.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666841.669094,341,5.0,-41816.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666842.903659,342,5.0,-41792.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666844.12641,343,5.0,-41768.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666845.36166,344,5.0,-41744.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666846.58635,345,5.0,-41720.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666847.809893,346,5.0,-41696.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666849.035614,347,5.0,-41672.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666850.262332,348,5.0,-41648.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666851.484063,349,5.0,-41624.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666852.70979,350,5.0,-41600.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666853.937507,351,5.0,-41576.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666855.163227,352,5.0,-41552.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666856.400633,353,5.0,-41528.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666857.617687,354,5.0,-41504.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666858.854413,355,5.0,-41480.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666860.073239,356,5.0,-41456.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666861.294152,357,5.0,-41432.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666862.515886,358,5.0,-41408.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666863.741607,359,5.0,-41384.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666864.975307,360,5.0,-41360.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666866.193049,361,5.0,-41336.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666867.424986,362,5.0,-41312.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666868.652702,363,5.0,-41288.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666869.87543,364,5.0,-41264.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666871.103146,365,5.0,-41240.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666872.323941,366,5.0,-41216.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666873.558519,367,5.0,-41192.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666874.793578,368,5.0,-41168.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666876.029438,369,5.0,-41144.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666877.248876,370,5.0,-41120.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666878.468952,371,5.0,-41096.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666879.703716,372,5.0,-41072.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666880.937452,373,5.0,-41048.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666882.163173,374,5.0,-41024.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666883.38291,375,5.0,-41000.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666884.617607,376,5.0,-40976.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666885.840336,377,5.0,-40952.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666887.066057,378,5.0,-40928.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666888.299697,379,5.0,-40904.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666889.532007,380,5.0,-40880.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666890.766753,381,5.0,-40856.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666892.010623,382,5.0,-40832.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666893.236271,383,5.0,-40808.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666894.469504,384,5.0,-40784.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666895.709486,385,5.0,-40760.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666896.939204,386,5.0,-40736.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666898.172934,387,5.0,-40712.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666899.407719,388,5.0,-40688.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666900.633483,389,5.0,-40664.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666901.864249,390,5.0,-40640.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666903.086059,391,5.0,-40616.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666904.320033,392,5.0,-40592.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666905.541586,393,5.0,-40568.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666906.767512,394,5.0,-40544.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666907.984727,395,5.0,-40520.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666909.218397,396,5.0,-40496.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666910.452132,397,5.0,-40472.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666911.675653,398,5.0,-40448.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666912.896386,399,5.0,-40424.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666914.130119,400,5.0,-40400.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666915.351882,401,5.0,-40376.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666916.583619,402,5.0,-40352.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666917.80535,403,5.0,-40328.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666919.02885,404,5.0,-40304.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666920.249002,405,5.0,-40280.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666921.483078,406,5.0,-40256.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666922.717669,407,5.0,-40232.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666923.950061,408,5.0,-40208.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666925.177043,409,5.0,-40184.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666926.409749,410,5.0,-40160.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666927.645642,411,5.0,-40136.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666928.879379,412,5.0,-40112.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666930.105134,413,5.0,-40088.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666931.326122,414,5.0,-40064.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666932.561816,415,5.0,-40040.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666933.786544,416,5.0,-40016.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666935.019247,417,5.0,-39992.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666936.24356,418,5.0,-39962.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666937.478668,419,5.0,-39938.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666938.698146,420,5.0,-39914.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666939.921181,421,5.0,-39890.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666941.154887,422,5.0,-39866.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666942.389664,423,5.0,-39842.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666943.610399,424,5.0,-39818.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666944.845096,425,5.0,-39794.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666946.079793,426,5.0,-39770.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666947.302522,427,5.0,-39746.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666948.524289,428,5.0,-39722.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666949.759007,429,5.0,-39698.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666950.979781,430,5.0,-39674.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666952.199712,431,5.0,-39650.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666953.434111,432,5.0,-39626.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666954.654161,433,5.0,-39602.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666955.887861,434,5.0,-39578.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666957.106874,435,5.0,-39554.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666958.340837,436,5.0,-39530.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666959.572034,437,5.0,-39506.0,Purged and Sealed,(50.0, 'Call was successful')
,1711666960.793738,438,5.0,-39482.0,Purged and Sealed,(50.0, 'Call was successful')
